u,v,key,name,highway,length,speed_kph,travel_time,geometry,travel_time_min
42047422,42047643,0,Kochstraat,residential,44.386898612680596,30.0,5.326427833521671,"LINESTRING (5.97491 50.89945, 5.9743928 50.8996801)",0.08877379722536119
42047422,42047184,0,Kochstraat,residential,42.75459102194155,30.0,5.1305509226329855,"LINESTRING (5.97491 50.89945, 5.97541 50.89923)",0.0855091820438831
42047432,42047410,0,Jozef Israëlsstraat,living_street,15.833064635378612,15.0,3.7999355124908667,"LINESTRING (5.9895712 50.8994717, 5.9897952 50.8994539)",0.06333225854151445
42047432,42047545,0,Jan Steenstraat,living_street,11.292230833863693,15.0,2.710135400127286,"LINESTRING (5.9895712 50.8994717, 5.9895974 50.8995719)",0.04516892333545477
42047432,42046528,0,Jan Steenstraat,living_street,86.95607485793471,15.0,20.869457965904328,"LINESTRING (5.9895712 50.8994717, 5.9893294 50.8987047)",0.3478242994317388
42047440,42047198,0,Boostenstraat,residential,34.11421950033529,30.0,4.093706340040234,"LINESTRING (5.9530067 50.8994747, 5.9527671 50.8992077)",0.06822843900067058
42047440,42047241,0,Jan Pauwstraat,residential,64.52104240982042,30.0,7.742525089178452,"LINESTRING (5.9530067 50.8994747, 5.9534357 50.8993156, 5.9537998 50.8991806)",0.12904208481964086
42047440,42049026,0,Boostenstraat,residential,194.94341353804754,30.0,23.393209624565703,"LINESTRING (5.9530067 50.8994747, 5.9534506 50.8999703, 5.9543642 50.9010046)",0.38988682707609507
42047441,42047945,0,Zeswegenlaan,residential,57.905209470154034,30.0,6.948625136418484,"LINESTRING (5.9585203 50.8994238, 5.9584995 50.8995875, 5.9584661 50.8996572, 5.95843 50.89994)",0.11581041894030807
42047483,42047287,0,Triasstraat,residential,23.71624245406781,30.0,2.8459490944881374,"LINESTRING (5.9635445 50.8995034, 5.96356 50.89935, 5.96363 50.89931)",0.047432484908135626
42047495,42047586,0,,tertiary,56.80354427814374,50.0,4.08985518802635,"LINESTRING (5.9412588 50.8995122, 5.941271 50.8995486, 5.9412702 50.8995859, 5.9412565 50.8996221, 5.9412305 50.8996555, 5.9411897 50.8996868, 5.9411382 50.8997111, 5.941079 50.899727, 5.9410155 50.8997334, 5.9409528 50.8997305, 5.9408727 50.8997114, 5.9408072 50.8996782, 5.9407612 50.8996338)",0.0681642531337725
42047495,2036543518,0,In de Cramer,tertiary,92.49556678327306,50.0,6.6596808083956605,"LINESTRING (5.9412588 50.8995122, 5.9413511 50.8994807, 5.9419768 50.8992587, 5.9423697 50.8990677)",0.11099468013992768
42047497,42047182,0,Graham Bellstraat,residential,54.47324077990736,30.0,6.536788893588883,"LINESTRING (5.9732635 50.8995136, 5.9738946 50.899228)",0.10894648155981472
42047497,42047869,0,Edisonstraat,residential,41.10012561312013,30.0,4.932015073574415,"LINESTRING (5.9732635 50.8995136, 5.97354 50.8998395)",0.08220025122624025
42047497,42046973,0,Edisonstraat,residential,58.643321673839125,30.0,7.0371986008606955,"LINESTRING (5.9732635 50.8995136, 5.9731965 50.8994407, 5.9728442 50.8990573)",0.11728664334767826
42047506,42048022,0,Smaragdstraat,residential,56.8760639415028,30.0,6.825127672980336,"LINESTRING (5.96828 50.89953, 5.96796 50.9)",0.1137521278830056
42047506,10576188370,0,Smaragdstraat,residential,45.74704170144267,30.0,5.489645004173121,"LINESTRING (5.96828 50.89953, 5.96853 50.89915)",0.09149408340288535
42047506,42047688,0,Agaatstraat,residential,202.9400441930606,30.0,24.352805303167273,"LINESTRING (5.96828 50.89953, 5.96881 50.89969, 5.96898 50.89972, 5.9711097 50.8997154)",0.4058800883861212
42047512,42047410,0,Gebroeders Marisstraat,living_street,10.75616761727122,15.0,2.581480228145093,"LINESTRING (5.9898186 50.8995495, 5.9897952 50.8994539)",0.04302467046908488
42047512,42047545,0,Jozef Israëlsstraat,living_street,15.711164374943044,15.0,3.7706794499863308,"LINESTRING (5.9898186 50.8995495, 5.9895974 50.8995719)",0.06284465749977218
42047512,42048142,0,Gebroeders Marisstraat,living_street,70.98959559454673,15.0,17.037502942691216,"LINESTRING (5.9898186 50.8995495, 5.9899072 50.8998546, 5.9898937 50.8999462, 5.9899566 50.9001791)",0.28395838237818694
42047514,42046635,0,Albert Cuypstraat,tertiary,83.19096470675466,50.0,5.989749458886336,"LINESTRING (5.9939369 50.8995468, 5.9938605 50.8988002)",0.0998291576481056
42047514,42047589,0,Ferdinand Bolstraat,residential,55.22987703911376,30.0,6.627585244693651,"LINESTRING (5.9939369 50.8995468, 5.99361 50.8995652, 5.99353 50.89957, 5.9931534 50.8995968)",0.11045975407822752
42047514,42048483,0,Albert Cuypstraat,tertiary,98.93184775408889,50.0,7.1230930382944,"LINESTRING (5.9939369 50.8995468, 5.9940193 50.9001857, 5.994045 50.9003797, 5.9940509 50.9004336)",0.11871821730490667
42047543,42047951,0,Diamantstraat,residential,92.65103434936522,30.0,11.118124121923827,"LINESTRING (5.9666273 50.8995916, 5.96782 50.89995)",0.18530206869873045
42047543,42050566,0,Huskensweg,residential,435.4508399812183,40.0,39.19057559830964,"LINESTRING (5.9666273 50.8995916, 5.96622 50.90009, 5.96573 50.90057, 5.9655134 50.9007247, 5.96531 50.90087, 5.96384 50.90178, 5.96352 50.9019599, 5.9631869 50.9021509, 5.9627473 50.9024542, 5.9625756 50.9025061)",0.6531762599718274
42047543,42045768,0,Huskensweg,residential,196.33000942485867,30.0,23.55960113098304,"LINESTRING (5.9666273 50.8995916, 5.9675021 50.8984134, 5.9676006 50.8982907, 5.9678765 50.8980137)",0.39266001884971735
42047544,42047588,0,Vincent van Goghstraat,residential,47.65958698789799,30.0,5.719150438547759,"LINESTRING (5.9871047 50.8995126, 5.9869747 50.8995235, 5.9864339 50.8995811)",0.09531917397579598
42047545,42047432,0,Jan Steenstraat,living_street,11.292230833863693,15.0,2.710135400127286,"LINESTRING (5.9895974 50.8995719, 5.9895712 50.8994717)",0.04516892333545477
42047545,42047512,0,Jozef Israëlsstraat,living_street,15.711164374943044,15.0,3.7706794499863308,"LINESTRING (5.9895974 50.8995719, 5.9898186 50.8995495)",0.06284465749977218
42047545,42047739,0,Jozef Israëlsstraat,living_street,103.28058848036314,15.0,24.78734123528715,"LINESTRING (5.9895974 50.8995719, 5.9892809 50.8996098, 5.9891263 50.8995928, 5.9888604 50.8996186, 5.9887199 50.899662, 5.9881603 50.899724)",0.4131223539214525
42047586,42047495,0,,tertiary,60.5373597034805,50.0,4.358689898650596,"LINESTRING (5.9407612 50.8996338, 5.9407401 50.8995861, 5.9407418 50.8995366, 5.9407662 50.8994896, 5.9408113 50.8994491, 5.9408731 50.8994186, 5.9409462 50.8994007, 5.9410245 50.899397, 5.9411011 50.8994078, 5.9411694 50.8994321, 5.9412235 50.899468, 5.9412588 50.8995122)",0.0726448316441766
42047586,1562417929,0,In de Cramer,tertiary,317.09504356845565,50.0,22.830843136928806,"LINESTRING (5.9407612 50.8996338, 5.9406555 50.8996461, 5.9402393 50.8997166, 5.9397507 50.899836, 5.9394517 50.8999416, 5.9392263 50.9000466, 5.9389175 50.9002344, 5.9387631 50.9003426, 5.9384175 50.9006306, 5.9382098 50.9008581, 5.9380288 50.9010921, 5.9379859 50.9011475, 5.9379738 50.9011637, 5.9378908 50.9012597, 5.9377546 50.901384, 5.9375907 50.9014908)",0.38051405228214674
42047588,42047940,0,Henri Jonasstraat,residential,39.0564869667517,30.0,4.686778436010204,"LINESTRING (5.9864339 50.8995811, 5.9864826 50.8997605, 5.9865209 50.899928)",0.0781129739335034
42047588,42046958,0,Henri Jonasstraat,residential,59.59876974215376,30.0,7.151852369058452,"LINESTRING (5.9864339 50.8995811, 5.9863752 50.8993626, 5.9862887 50.899053)",0.11919753948430753
42047588,42047544,0,Vincent van Goghstraat,residential,47.65958698789799,30.0,5.719150438547759,"LINESTRING (5.9864339 50.8995811, 5.9869747 50.8995235, 5.9871047 50.8995126)",0.09531917397579598
42047589,42047634,0,Ferdinand Bolstraat,residential,53.6052823639545,30.0,6.432633883674541,"LINESTRING (5.9931534 50.8995968, 5.9923948 50.899656)",0.107210564727909
42047589,42048536,0,Johannes Vermeerstraat,residential,99.45843787048736,30.0,11.935012544458484,"LINESTRING (5.9931534 50.8995968, 5.9933024 50.9004863)",0.19891687574097475
42047589,42047514,0,Ferdinand Bolstraat,residential,55.22987703911376,30.0,6.627585244693651,"LINESTRING (5.9931534 50.8995968, 5.99353 50.89957, 5.99361 50.8995652, 5.9939369 50.8995468)",0.11045975407822752
42047630,42047630,0,Zeswegenlaan,residential,91.42198377877058,30.0,10.97063805345247,"LINESTRING (5.9598154 50.8997314, 5.9602476 50.8997537, 5.9602668 50.8996203, 5.959826 50.8995959, 5.9598154 50.8997314)",0.18284396755754118
42047630,42047630,1,Zeswegenlaan,residential,91.4219837787706,30.0,10.970638053452472,"LINESTRING (5.9598154 50.8997314, 5.959826 50.8995959, 5.9602668 50.8996203, 5.9602476 50.8997537, 5.9598154 50.8997314)",0.1828439675575412
42047630,42048259,0,Zeswegenlaan,residential,59.32910024497686,30.0,7.119492029397223,"LINESTRING (5.9598154 50.8997314, 5.9598189 50.8998644, 5.9598944 50.9002621)",0.11865820048995371
42047634,42047729,0,Ferdinand Bolstraat,residential,51.87909813243963,30.0,6.225491775892755,"LINESTRING (5.9923948 50.899656, 5.99166 50.89971)",0.10375819626487925
42047634,42047589,0,Ferdinand Bolstraat,residential,53.6052823639545,30.0,6.432633883674541,"LINESTRING (5.9923948 50.899656, 5.9931534 50.8995968)",0.107210564727909
42047634,42048572,0,Paulus Potterstraat,residential,99.1089832549583,30.0,11.893077990594996,"LINESTRING (5.9923948 50.899656, 5.9925941 50.9005384)",0.1982179665099166
42047634,42046919,0,Paulus Potterstraat,residential,72.22492381773516,30.0,8.66699085812822,"LINESTRING (5.9923948 50.899656, 5.9922384 50.899014)",0.14444984763547034
42047640,5106834483,0,Jules Kayserstraat,residential,27.081982931336892,30.0,3.249837951760427,"LINESTRING (5.9520718 50.899656, 5.952274 50.8998635)",0.05416396586267378
42047640,42047198,0,Gerard Holtlaan,residential,69.73160889544627,30.0,8.367793067453553,"LINESTRING (5.9520718 50.899656, 5.9527671 50.8992077)",0.13946321779089255
42047640,42048650,0,Gerard Holtlaan,residential,150.5295267454242,30.0,18.063543209450902,"LINESTRING (5.9520718 50.899656, 5.9514239 50.9000647, 5.9506625 50.9005911, 5.9505939 50.9006373)",0.3010590534908484
42047643,42047961,0,Kochstraat,residential,59.1290719994163,30.0,7.095488639929956,"LINESTRING (5.9743928 50.8996801, 5.9737289 50.9000079)",0.1182581439988326
42047643,42047422,0,Kochstraat,residential,44.386898612680596,30.0,5.326427833521671,"LINESTRING (5.9743928 50.8996801, 5.97491 50.89945)",0.08877379722536119
42047643,42047182,0,Semmelweisstraat,residential,61.21994298672878,30.0,7.346393158407454,"LINESTRING (5.9743928 50.8996801, 5.9738946 50.899228)",0.12243988597345758
42047688,42048464,0,Sittarderweg,residential,76.75244867256374,50.0,5.52617630442459,"LINESTRING (5.9711097 50.8997154, 5.9711572 50.900405)",0.09210293840707649
42047688,8920349466,0,Sittarderweg,residential,29.239022420430917,50.0,2.105209614271026,"LINESTRING (5.9711097 50.8997154, 5.9710704 50.8996417, 5.9710512 50.8994569)",0.0350868269045171
42047729,42048593,0,Breitnerstraat,residential,99.40793765253315,30.0,11.928952518303978,"LINESTRING (5.99166 50.89971, 5.9918999 50.9005911)",0.1988158753050663
42047729,42047033,0,Breitnerstraat,residential,68.96085056330693,30.0,8.275302067596833,"LINESTRING (5.99166 50.89971, 5.9914561 50.8991033)",0.1379217011266139
42047729,42047743,0,Ferdinand Bolstraat,residential,30.547177445677427,30.0,3.6656612934812913,"LINESTRING (5.99166 50.89971, 5.9912291 50.8997502)",0.061094354891354855
42047729,42047634,0,Ferdinand Bolstraat,residential,51.87909813243963,30.0,6.225491775892755,"LINESTRING (5.99166 50.89971, 5.9923948 50.899656)",0.10375819626487925
42047734,1541530761,0,Beersdalweg,primary,57.36622400690722,80.0,2.5814800803108247,"LINESTRING (5.9328849 50.8997068, 5.9334244 50.9000946)",0.043024668005180414
42047739,42048119,0,Tooropstraat,residential,41.81960799940139,30.0,5.018352959928166,"LINESTRING (5.9881603 50.899724, 5.9882672 50.900094)",0.08363921599880278
42047739,42046705,0,Tooropstraat,residential,96.7285022519728,30.0,11.607420270236736,"LINESTRING (5.9881603 50.899724, 5.9880669 50.8994203, 5.9878978 50.89887)",0.1934570045039456
42047739,42047545,0,Jozef Israëlsstraat,living_street,103.28058848036314,15.0,24.78734123528715,"LINESTRING (5.9881603 50.899724, 5.9887199 50.899662, 5.9888604 50.8996186, 5.9891263 50.8995928, 5.9892809 50.8996098, 5.9895974 50.8995719)",0.4131223539214525
42047743,42047729,0,Ferdinand Bolstraat,residential,30.547177445677427,30.0,3.6656612934812913,"LINESTRING (5.9912291 50.8997502, 5.99166 50.89971)",0.061094354891354855
42047763,42048241,0,Zeskant,residential,61.810243029327765,30.0,7.417229163519331,"LINESTRING (5.9615892 50.8997634, 5.9616166 50.8998569, 5.9616434 50.8999111, 5.9616739 50.8999501, 5.9618238 50.9000938, 5.9620434 50.9002217)",0.12362048605865553
42047772,42048106,0,Zeswegenlaan,residential,36.7591113111334,30.0,4.411093357336008,"LINESTRING (5.9594026 50.8997599, 5.9593743 50.90009)",0.0735182226222668
42047859,42048437,0,Zeskant,residential,118.30901480820484,50.0,8.51824906619075,"LINESTRING (5.9606967 50.89985, 5.9608011 50.8998517, 5.9608638 50.8998556, 5.9609292 50.8998882, 5.9609848 50.8999495, 5.9611 50.90022, 5.96116 50.90029, 5.9612547 50.9003384, 5.961341 50.9003475, 5.9614212 50.9003479, 5.9616373 50.9003505, 5.9617272 50.9003526, 5.9618855 50.9003527)",0.14197081776984583
42047859,42048290,0,Zeswegenlaan,tertiary,48.20941015754934,50.0,3.471077531343553,"LINESTRING (5.9606967 50.89985, 5.9607171 50.9000027, 5.9607428 50.9001346, 5.9607814 50.90028)",0.05785129218905922
42047859,42046472,0,Zeswegenlaan,tertiary,132.45881790555643,50.0,9.537034889200065,"LINESTRING (5.9606967 50.89985, 5.9606923 50.8997107, 5.9606997 50.8995727, 5.9607125 50.8994393, 5.9607875 50.8988841, 5.9608127 50.8986617)",0.15895058148666774
42047869,42047497,0,Edisonstraat,residential,41.10012561312013,30.0,4.932015073574415,"LINESTRING (5.97354 50.8998395, 5.9732635 50.8995136)",0.08220025122624025
42047869,42048372,0,Edisonstraat,residential,76.1495313525737,30.0,9.137943762308844,"LINESTRING (5.97354 50.8998395, 5.972999 50.9002176, 5.972859 50.9003316, 5.9728286 50.9003564)",0.1522990627051474
42047869,42047961,0,Edisonstraat,residential,23.097038147032265,30.0,2.771644577643872,"LINESTRING (5.97354 50.8998395, 5.9736271 50.8999372, 5.973671 50.8999714, 5.9737289 50.9000079)",0.04619407629406454
42047937,42048040,0,Ten Esschen,residential,13.062964896498302,30.0,1.5675557875797963,"LINESTRING (5.9345535 50.899891, 5.9345809 50.9000072)",0.026125929792996605
42047937,42046527,0,Ten Esschen,residential,210.24416063184384,30.0,25.229299275821262,"LINESTRING (5.9345535 50.899891, 5.9343402 50.8998117, 5.9334806 50.8993862, 5.9322374 50.8986947)",0.4204883212636877
42047937,42045708,0,Ten Esschen,residential,261.4449914529954,30.0,31.373398974359446,"LINESTRING (5.9345535 50.899891, 5.9344654 50.8996021, 5.93448 50.89946, 5.93452 50.89936, 5.93461 50.89923, 5.93475 50.89909, 5.93492 50.89898, 5.9351833 50.8988604, 5.9357181 50.8987054, 5.9358011 50.8986679, 5.9358633 50.8986096, 5.935903 50.8985573, 5.9358577 50.8984716, 5.9355902 50.8980807, 5.9355521 50.8980193)",0.5228899829059908
42047940,10865494190,0,Henri Jonasstraat,residential,51.348023833606405,30.0,6.161762860032769,"LINESTRING (5.9865209 50.899928, 5.98637 50.89996, 5.9863 50.9, 5.9862636 50.900073, 5.9862451 50.900145, 5.9861885 50.9002931)",0.10269604766721281
42047940,42048119,0,Henri Jonasstraat,residential,146.09432043618074,30.0,17.531318452341687,"LINESTRING (5.9865209 50.899928, 5.98655 50.90004, 5.9866143 50.9001372, 5.98667 50.90018, 5.9867087 50.9002013, 5.98683 50.90024, 5.9869125 50.9002456, 5.9869748 50.9002485, 5.9870345 50.9002443, 5.9880759 50.9001221, 5.9882672 50.900094)",0.29218864087236146
42047940,42047588,0,Henri Jonasstraat,residential,39.0564869667517,30.0,4.686778436010204,"LINESTRING (5.9865209 50.899928, 5.9864826 50.8997605, 5.9864339 50.8995811)",0.0781129739335034
42047945,42047441,0,Zeswegenlaan,residential,57.905209470154034,30.0,6.948625136418484,"LINESTRING (5.95843 50.89994, 5.9584661 50.8996572, 5.9584995 50.8995875, 5.9585203 50.8994238)",0.11581041894030807
42047945,42048083,0,Zeswegenlaan,residential,26.357938879349724,30.0,3.162952665521967,"LINESTRING (5.95843 50.89994, 5.9585631 50.9000104, 5.9586544 50.9000407, 5.9587511 50.900054)",0.05271587775869945
42047945,42047959,0,Zeswegenlaan,residential,50.34978212531837,30.0,6.041973855038204,"LINESTRING (5.95843 50.89994, 5.9582399 50.8999163, 5.9581217 50.899916, 5.9579995 50.8999362, 5.9577272 50.8999764)",0.10069956425063674
42047951,42048022,0,Diamantstraat,residential,11.282847979673106,30.0,1.3539417575607726,"LINESTRING (5.96782 50.89995, 5.96796 50.9)",0.02256569595934621
42047951,42047543,0,Diamantstraat,residential,92.65103434936522,30.0,11.118124121923827,"LINESTRING (5.96782 50.89995, 5.9666273 50.8995916)",0.18530206869873045
42047951,42048479,0,Briljantstraat,residential,63.92934867031218,30.0,7.671521840437461,"LINESTRING (5.96782 50.89995, 5.96737 50.90045)",0.12785869734062436
42047958,42048338,0,Berlagestraat,residential,72.95933130862957,30.0,8.755119757035548,"LINESTRING (5.95572 50.89997, 5.95484 50.90032)",0.14591866261725914
42047958,13448926121,0,Van Kanstraat,residential,63.783731626567715,30.0,7.654047795188125,"LINESTRING (5.95572 50.89997, 5.9552731 50.8994704)",0.12756746325313542
42047958,42045899,0,Berlagestraat,residential,232.65070069280353,30.0,27.918084083136424,"LINESTRING (5.95572 50.89997, 5.9558675 50.8999159, 5.9560005 50.899855, 5.9561408 50.8997496, 5.9562443 50.8996379, 5.9562987 50.899548, 5.9563391 50.8994423, 5.9563535 50.8993278, 5.9563422 50.8992291, 5.9563259 50.8991622, 5.9561919 50.8989818, 5.95545 50.89818)",0.46530140138560705
42047959,42047945,0,Zeswegenlaan,residential,50.34978212531837,30.0,6.041973855038204,"LINESTRING (5.9577272 50.8999764, 5.9579995 50.8999362, 5.9581217 50.899916, 5.9582399 50.8999163, 5.95843 50.89994)",0.10069956425063674
42047961,42047643,0,Kochstraat,residential,59.1290719994163,30.0,7.095488639929956,"LINESTRING (5.9737289 50.9000079, 5.9743928 50.8996801)",0.1182581439988326
42047961,42048232,0,Edisonstraat,residential,25.30373322643523,30.0,3.036447987172228,"LINESTRING (5.9737289 50.9000079, 5.9738729 50.9000886, 5.9739987 50.900159)",0.05060746645287047
42047961,42047869,0,Edisonstraat,residential,23.097038147032265,30.0,2.771644577643872,"LINESTRING (5.9737289 50.9000079, 5.973671 50.8999714, 5.9736271 50.8999372, 5.97354 50.8998395)",0.04619407629406454
42047985,42050631,0,Antwerpseweg,trunk | motorway,511.7652750566707,100.0,18.423549902040147,"LINESTRING (5.9384903 50.8998395, 5.9378191 50.9001707, 5.9371109 50.9005298, 5.9359166 50.9011478, 5.9353284 50.9014484, 5.9347556 50.901738, 5.9344222 50.9019049, 5.9327674 50.9026945)",0.30705916503400243
42047985,1719393815,0,,trunk_link,203.9943705317972,90.0,8.159774821271887,"LINESTRING (5.9384903 50.8998395, 5.9381808 50.900086, 5.9377771 50.9003553, 5.9365142 50.9011842)",0.1359962470211981
42047989,42048459,0,Zeskant,residential,44.79146725806951,30.0,5.374976070968342,"LINESTRING (5.9630269 50.9000281, 5.9632459 50.9004065)",0.08958293451613902
42047989,42048459,1,Zeskant,residential,93.15232409971472,30.0,11.178278891965766,"LINESTRING (5.9630269 50.9000281, 5.96347 50.89999, 5.9636141 50.9000218, 5.9636073 50.9000848, 5.96331 50.90032, 5.9632459 50.9004065)",0.18630464819942943
42047989,42048241,0,Zeskant,residential,80.2257388001316,30.0,9.627088656015792,"LINESTRING (5.9630269 50.9000281, 5.9625654 50.9000024, 5.9624127 50.9000001, 5.9623133 50.900021, 5.962229 50.9000547, 5.962166 50.9001113, 5.9620434 50.9002217)",0.16045147760026318
42048022,42047506,0,Smaragdstraat,residential,56.8760639415028,30.0,6.825127672980336,"LINESTRING (5.96796 50.9, 5.96828 50.89953)",0.1137521278830056
42048022,42048164,0,Diamantstraat,residential,38.828850874947236,30.0,4.659462104993668,"LINESTRING (5.96796 50.9, 5.96846 50.90015)",0.07765770174989448
42048022,42047951,0,Diamantstraat,residential,11.282847979673106,30.0,1.3539417575607726,"LINESTRING (5.96796 50.9, 5.96782 50.89995)",0.02256569595934621
42048040,42047937,0,Ten Esschen,residential,13.062964896498302,30.0,1.5675557875797963,"LINESTRING (5.9345809 50.9000072, 5.9345535 50.899891)",0.026125929792996605
42048040,42043532,0,Ten Esschen,unclassified,1014.614443514772,30.0,121.75373322177263,"LINESTRING (5.9345809 50.9000072, 5.9346679 50.8999966, 5.9347684 50.8999885, 5.9348794 50.8999838, 5.9350272 50.8999811, 5.9354106 50.899987, 5.935633 50.8999936, 5.9362037 50.900029, 5.9364119 50.900036, 5.9365557 50.9000409, 5.9368245 50.9000207, 5.9369471 50.9000153, 5.9370584 50.8999952, 5.9374348 50.8998868, 5.9376272 50.8998154, 5.9378762 50.8996994, 5.9385676 50.8993663, 5.9392882 50.8990278, 5.9404486 50.8984925, 5.9404772 50.8984795, 5.9416689 50.897976, 5.942332 50.8977125, 5.9424773 50.8976572, 5.9430036 50.8974579, 5.9438412 50.8971283, 5.9439723 50.8970611, 5.9442949 50.8968249, 5.944414 50.8967707, 5.9446868 50.8966803, 5.9450346 50.8965619, 5.9452369 50.8965134, 5.9454702 50.8964949, 5.9456043 50.8964749, 5.9457239 50.8964471, 5.9459499 50.8963748, 5.9471237 50.8959992)",2.029228887029544
42048040,42048431,0,Ten Esschen,unclassified,60.56055371449316,40.0,5.450449834304385,"LINESTRING (5.9345809 50.9000072, 5.9344925 50.9000391, 5.9343945 50.900085, 5.9339868 50.9003264, 5.9339685 50.9003372, 5.93393 50.9003623)",0.09084083057173974
42048083,42048471,0,Zeswegenlaan,residential,41.566799568714366,30.0,4.9880159482457245,"LINESTRING (5.9587511 50.900054, 5.958696 50.9004262)",0.08313359913742874
42048083,42048106,0,Zeswegenlaan,residential,43.886693884646306,30.0,5.266403266157557,"LINESTRING (5.9587511 50.900054, 5.9588854 50.9000619, 5.9593743 50.90009)",0.08777338776929261
42048083,42047945,0,Zeswegenlaan,residential,26.357938879349724,30.0,3.162952665521967,"LINESTRING (5.9587511 50.900054, 5.9586544 50.9000407, 5.9585631 50.9000104, 5.95843 50.89994)",0.05271587775869945
42048106,42047772,0,Zeswegenlaan,residential,36.7591113111334,30.0,4.411093357336008,"LINESTRING (5.9593743 50.90009, 5.9594026 50.8997599)",0.0735182226222668
42048106,42048258,0,Zeswegenlaan,residential,38.305105633073445,30.0,4.596612675968814,"LINESTRING (5.9593743 50.90009, 5.95946 50.90012, 5.9597048 50.9002409, 5.9597705 50.9002545, 5.9598382 50.9002593)",0.0766102112661469
42048106,42048083,0,Zeswegenlaan,residential,43.886693884646306,30.0,5.266403266157557,"LINESTRING (5.9593743 50.90009, 5.9588854 50.9000619, 5.9587511 50.900054)",0.08777338776929261
42048119,42047739,0,Tooropstraat,residential,41.81960799940139,30.0,5.018352959928166,"LINESTRING (5.9882672 50.900094, 5.9881603 50.899724)",0.08363921599880278
42048119,42048142,0,Frans Halsstraat,living_street,120.41092755368763,15.0,28.89862261288503,"LINESTRING (5.9882672 50.900094, 5.9883733 50.9000747, 5.988894 50.9001081, 5.9889811 50.9001377, 5.9895893 50.9001762, 5.9897073 50.900158, 5.9899566 50.9001791)",0.4816437102147505
42048119,42047940,0,Henri Jonasstraat,residential,146.0943204361807,30.0,17.531318452341683,"LINESTRING (5.9882672 50.900094, 5.9880759 50.9001221, 5.9870345 50.9002443, 5.9869748 50.9002485, 5.9869125 50.9002456, 5.98683 50.90024, 5.9867087 50.9002013, 5.98667 50.90018, 5.9866143 50.9001372, 5.98655 50.90004, 5.9865209 50.899928)",0.2921886408723614
42048142,42048219,0,Frans Halsstraat,living_street,1.6483574697919725,15.0,0.3956057927500734,"LINESTRING (5.9899566 50.9001791, 5.98998 50.9001805)",0.00659342987916789
42048142,42048119,0,Frans Halsstraat,living_street,120.41092755368764,15.0,28.898622612885035,"LINESTRING (5.9899566 50.9001791, 5.9897073 50.900158, 5.9895893 50.9001762, 5.9889811 50.9001377, 5.988894 50.9001081, 5.9883733 50.9000747, 5.9882672 50.900094)",0.48164371021475055
42048142,42047512,0,Gebroeders Marisstraat,living_street,70.98959559454673,15.0,17.037502942691216,"LINESTRING (5.9899566 50.9001791, 5.9898937 50.8999462, 5.9899072 50.8998546, 5.9898186 50.8995495)",0.28395838237818694
42048164,42048022,0,Diamantstraat,residential,38.828850874947236,30.0,4.659462104993668,"LINESTRING (5.96846 50.90015, 5.96796 50.9)",0.07765770174989448
42048164,42048460,0,Diamantstraat,residential,148.6911245906017,30.0,17.842934950872205,"LINESTRING (5.96846 50.90015, 5.96914 50.90036, 5.9692391 50.900382, 5.96932 50.9004, 5.9704923 50.9003998)",0.29738224918120343
42048164,42049276,0,Granaatstraat,residential,137.1604455932204,30.0,16.45925347118645,"LINESTRING (5.96846 50.90015, 5.9683819 50.9002784, 5.96832 50.90038, 5.9683 50.90045, 5.96833 50.90051, 5.9685017 50.9006891, 5.968725 50.900922, 5.96903 50.90124)",0.2743208911864408
42048219,42048142,0,Frans Halsstraat,living_street,1.6483574697919725,15.0,0.3956057927500734,"LINESTRING (5.98998 50.9001805, 5.9899566 50.9001791)",0.00659342987916789
42048219,42048581,0,,living_street,77.3242012642456,15.0,18.557808303418945,"LINESTRING (5.98998 50.9001805, 5.9899246 50.9005002, 5.9899528 50.9005226, 5.9904982 50.9005516)",0.3092968050569824
42048219,42048291,0,Frans Halsstraat,living_street,71.86317785000179,15.0,17.24716268400043,"LINESTRING (5.98998 50.9001805, 5.990286 50.9001976, 5.9904131 50.9002323, 5.9905063 50.9002376, 5.9908627 50.9002562, 5.9909874 50.9002384)",0.28745271140000717
42048232,42047961,0,Edisonstraat,residential,25.30373322643523,30.0,3.036447987172228,"LINESTRING (5.9739987 50.900159, 5.9738729 50.9000886, 5.9737289 50.9000079)",0.05060746645287047
42048232,42050531,0,Palemigerboord,tertiary,281.0260553923556,50.0,20.233875988249604,"LINESTRING (5.9739987 50.900159, 5.9738831 50.9002369, 5.9734475 50.9005854, 5.97309 50.90092, 5.9727061 50.9014197, 5.9725949 50.9015644, 5.972401 50.9018165, 5.9720262 50.9023044, 5.972002 50.9023359)",0.33723126647082674
42048232,1733351720,0,Palemigerboord,tertiary,162.83478948148743,50.0,11.724104842667096,"LINESTRING (5.9739987 50.900159, 5.9741063 50.9000865, 5.9743275 50.8999456, 5.97462 50.89978, 5.9747796 50.8997048, 5.97495 50.8996296, 5.97528 50.89949, 5.975644 50.8993443, 5.975831 50.8992696)",0.19540174737778493
42048241,42048457,0,Zeskant,residential,30.757356934876128,30.0,3.6908828321851352,"LINESTRING (5.9620434 50.9002217, 5.9623997 50.900383)",0.061514713869752255
42048241,42048437,0,Zeskant,residential,18.297519463797006,30.0,2.195702335655641,"LINESTRING (5.9620434 50.9002217, 5.9618855 50.9003527)",0.03659503892759401
