addr:street,addr:housenumber,addr:postcode,addr:city,building,lon,lat
Guido Gezellestraat,16,6416SX,Heerlen,,6.0003166000000006,50.882696
Hendrik van Veldekestraat,16,6416TN,Heerlen,,5.996395000000001,50.884485600000005
Jacob van Maerlantstraat,16,6416TX,Heerlen,,5.9987538,50.8856182
Jan Campertstraat,16,6416SG,Heerlen,,6.0033382,50.8823043
Joost van Vondelstraat,16,6416AS,Heerlen,,5.9963071,50.8848591
Karel van den Oeverstraat,16,6416TE,Heerlen,,6.0003552,50.884807300000006
Potgieterstraat,16,6416SP,Heerlen,,6.001169300000001,50.882909100000006
Roemer Visscherstraat,16,6416ST,Heerlen,,6.0028945,50.8836157
Staringstraat,16,6416SL,Heerlen,,6.0017807,50.8825111
Tollensstraat,16,6416VH,Heerlen,,6.0001327,50.885727100000004
Veldmuis,16,6416WD,Heerlen,,6.0050349,50.8858237
Vossepark,16,6416WE,Heerlen,,6.0058914,50.885200000000005
Alberdingk Thijmplein,17,6416TJ,Heerlen,,5.997658700000001,50.8839534
Bilderdijkstraat,17,6416VL,Heerlen,,6.0034367,50.885087000000006
Da Costastraat,17,6416VP,Heerlen,,6.001497400000001,50.8863476
De Genestetstraat,17,6416TS,Heerlen,,5.9987425000000005,50.8846022
Dr. Schaepmanplein,17,6416VJ,Heerlen,,6.001480000000001,50.8855598
Doctor Schaepmanstraat,17,6416VC,Heerlen,,5.9974793,50.884826800000006
Guido Gezellestraat,17,6416SV,Heerlen,,6.0001104000000005,50.8828675
Hendrik van Veldekestraat,17,6416TK,Heerlen,,5.997656200000001,50.884436900000004
Jacob van Maerlantstraat,17,6416TV,Heerlen,,5.999579600000001,50.8851054
Karel van den Oeverstraat,17,6416TD,Heerlen,,6.0010214,50.88455930000001
Korenwolf,17,6416WC,Heerlen,,6.0043455,50.8860213
Potgieterstraat,17,6416SM,Heerlen,,6.0016357000000005,50.883403200000004
Roemer Visscherstraat,17,6416ST,Heerlen,,6.0032081,50.8836893
Staringstraat,17,6416SH,Heerlen,,6.0009268,50.8824562
Tollensstraat,17,6416VG,Heerlen,,6.000000600000001,50.8859742
Veldmuis,17,6416WD,Heerlen,,6.005412300000001,50.885501500000004
Jan Campertstraat,17A,6416SG,Heerlen,,6.0070665000000005,50.8829824
Jan Campertstraat,17B,6416SG,Heerlen,,6.0071797,50.8830431
Jan Campertstraat,17C,6416SG,Heerlen,,6.007280700000001,50.8830742
Jan Campertstraat,17D,6416SG,Heerlen,,6.0070341,50.8831646
Alberdingk Thijmplein,18,6416TJ,Heerlen,,5.9984848,50.8835642
Bilderdijkstraat,18,6416VN,Heerlen,,6.003317,50.8848123
Da Costastraat,18,6416VR,Heerlen,,6.001410600000001,50.8858996
De Genestetstraat,18,6416TT,Heerlen,,5.9984153000000004,50.8844579
Dr. Schaepmanplein,18,6416VK,Heerlen,,6.0022662,50.885021
Guido Gezellestraat,18,6416SX,Heerlen,,6.0004112,50.8827116
Hendrik van Veldekestraat,18,6416TN,Heerlen,,5.997017100000001,50.8844751
Jacob van Maerlantstraat,18,6416TX,Heerlen,,5.998782800000001,50.885585600000006
Jan Campertstraat,18,6416SG,Heerlen,,6.0034799,50.8821942
Joost van Vondelstraat,18,6416AS,Heerlen,,5.996364300000001,50.884891
Karel van den Oeverstraat,18,6416TE,Heerlen,,6.000385100000001,50.8847582
Potgieterstraat,18,6416SP,Heerlen,,6.001236100000001,50.8829433
Roemer Visscherstraat,18,6416ST,Heerlen,,6.0029477,50.8835727
Staringstraat,18,6416SL,Heerlen,,6.0019511,50.882589200000005
Tollensstraat,18,6416VH,Heerlen,,6.000204800000001,50.8857377
Veldmuis,18,6416WD,Heerlen,,6.0049865,50.885780700000005
Vossepark,18,6416WE,Heerlen,,6.005832300000001,50.8851723
Alberdingk Thijmplein,19,6416TJ,Heerlen,,5.9976889,50.883984700000006
Bilderdijkstraat,19,6416VL,Heerlen,,6.003501300000001,50.8850672
Da Costastraat,19,6416VP,Heerlen,,6.0015383,50.88630980000001
De Genestetstraat,19,6416TS,Heerlen,,5.998790700000001,50.884568900000005
Doctor Schaepmanstraat,19,6416VC,Heerlen,,5.9976114,50.8848392
Guido Gezellestraat,19,6416SV,Heerlen,,6.0004694,50.883266500000005
Hendrik van Veldekestraat,19,6416TK,Heerlen,,5.9976913000000005,50.884401600000004
Jacob van Maerlantstraat,19,6416TV,Heerlen,,5.999607800000001,50.8850575
Jan Campertstraat,19,6416SG,Heerlen,,6.006552500000001,50.8817992
Karel van den Oeverstraat,19,6416TD,Heerlen,,6.0010858,50.8845316
Kerkraderweg,19,6416CC,Heerlen,,5.9958295,50.8842932
Potgieterstraat,19,6416SM,Heerlen,,6.001678500000001,50.8834278
Roemer Visscherstraat,19,6416ST,Heerlen,,6.0033396,50.8836182
Staringstraat,19,6416SH,Heerlen,,6.0009842,50.8824838
Tollensstraat,19,6416VG,Heerlen,,6.0000729,50.8859866
Veldmuis,19,6416WD,Heerlen,,6.0052745000000005,50.8854296
Kerkraderweg,19A,6416CC,Heerlen,,5.9958293000000005,50.8842933
Kerkraderweg,19B,6416CC,Heerlen,,5.9958292,50.884293500000005
Guido Gezellestraat,1A,6416SV,Heerlen,,5.9997537,50.8824905
Alberdingk Thijmplein,2,6416TJ,Heerlen,,5.9981445,50.8832436
Bilderdijkstraat,2,6416VN,Heerlen,,6.0026675,50.8850172
Da Costastraat,2,6416VR,Heerlen,,6.000503500000001,50.886631200000004
De Genestetstraat,2,6416TT,Heerlen,,5.9980340000000005,50.884754900000004
Dr. Schaepmanplein,2,6416VK,Heerlen,,6.0018045,50.884748800000004
Guido Gezellestraat,2,6416SX,Heerlen,,5.999963500000001,50.882323400000004
Hamster,2,6416WB,Heerlen,,6.0028817000000005,50.8872325
Hendrik van Veldekestraat,2,6416TN,Heerlen,,5.9968303,50.8846701
Jacob van Maerlantstraat,2,6416TX,Heerlen,,5.9984899,50.885895100000006
Jan Campertstraat,2,6416SG,Heerlen,,6.002872,50.8826722
Joost van Vondelstraat,2,6416AS,Heerlen,,5.995706500000001,50.8846215
Karel van den Oeverstraat,2,6416TE,Heerlen,,6.00021,50.885117900000004
Korenwolf,2,6416WC,Heerlen,,6.003884200000001,50.886675100000005
Potgieterstraat,2,6416SP,Heerlen,,6.000736000000001,50.8826886
Roemer Visscherstraat,2,6416ST,Heerlen,,6.0017705,50.884106100000004
Staringstraat,2,6416SL,Heerlen,,6.0010953,50.8821942
Tollensstraat,2,6416VH,Heerlen,,5.9996203,50.885648800000006
Veldmuis,2,6416WD,Heerlen,,6.0055962,50.8862777
Vossepark,2,6416WE,Heerlen,,6.0066201,50.8855469
Jan Campertstraat,2-GB01,,Heerlen,,6.0020778,50.8823475
Jan Campertstraat,2-GB02,,Heerlen,,6.0020442,50.8823312
Jan Campertstraat,2-GB03,,Heerlen,,6.0020096,50.8823136
Jan Campertstraat,2-GB04,,Heerlen,,6.001975900000001,50.882294
Jan Campertstraat,2-GB05,,Heerlen,,6.0019843,50.8822154
Jan Campertstraat,2-GB06,,Heerlen,,6.0020194,50.882192100000005
Jan Campertstraat,2-GB07,,Heerlen,,6.0020451,50.8821663
Jan Campertstraat,2-GB08,,Heerlen,,6.002073,50.882140400000004
Jan Campertstraat,2-GB09,,Heerlen,,6.0021863,50.8821147
Jan Campertstraat,2-GB10,,Heerlen,,6.0022251,50.882132000000006
Jan Campertstraat,2-GB11,,Heerlen,,6.0022618,50.8821473
Jan Campertstraat,2-GB12,,Heerlen,,6.0022943,50.882163000000006
Jan Campertstraat,2-GB13,,Heerlen,,6.0023263,50.882178
Jan Campertstraat,2-GB14,,Heerlen,,6.0023610000000005,50.882194600000005
Jan Campertstraat,2-GB15,,Heerlen,,6.0023935,50.8822113
Jan Campertstraat,2-GB16,,Heerlen,,6.002429200000001,50.8822282
Jan Campertstraat,2-GB17,,Heerlen,,6.0024617000000005,50.882244500000006
Jan Campertstraat,2-GB18,,Heerlen,,6.0024953000000005,50.882257900000006
Jan Campertstraat,2-GB19,,Heerlen,,6.002534600000001,50.882274800000005
Jan Campertstraat,2-GB20,,Heerlen,,6.0025687,50.8822905
Jan Campertstraat,2-GB21,,Heerlen,,6.0026023,50.88230780000001
Jan Campertstraat,2-GB22,,Heerlen,,6.0026375000000005,50.8823238
Jan Campertstraat,2-GB23,,Heerlen,,6.0026731,50.882341700000005
Alberdingk Thijmplein,20,6416TJ,Heerlen,,5.9985229,50.883589
Bilderdijkstraat,20,6416VN,Heerlen,,6.0033852,50.8847937
Da Costastraat,20,6416VR,Heerlen,,6.001537600000001,50.8857804
De Genestetstraat,20,6416TT,Heerlen,,5.9984706,50.8844234
Dr. Schaepmanplein,20,6416VK,Heerlen,,6.001496400000001,50.884700200000005
Guido Gezellestraat,20,6416SX,Heerlen,,6.0008971,50.8830004
Hendrik van Veldekestraat,20,6416TN,Heerlen,,5.9969134,50.8844438
Jacob van Maerlantstraat,20,6416TX,Heerlen,,5.998813,50.885546700000006
Jan Campertstraat,20,6416SG,Heerlen,,6.0035404,50.882150100000004
Joost van Vondelstraat,20,6416AS,Heerlen,,5.9964418,50.884905100000005
Karel van den Oeverstraat,20,6416TE,Heerlen,,6.000404400000001,50.8847193
Potgieterstraat,20,6416SP,Heerlen,,6.001302900000001,50.8829773
Roemer Visscherstraat,20,6416ST,Heerlen,,6.0030598,50.8834815
Staringstraat,20,6416SL,Heerlen,,6.002028200000001,50.88262640000001
Tollensstraat,20,6416VH,Heerlen,,6.000285600000001,50.8857481
Veldmuis,20,6416WD,Heerlen,,6.0048849,50.885695500000004
Vossepark,20,6416WE,Heerlen,,6.0056947,50.885108300000006
Joost van Vondelstraat,20A,6416AS,Heerlen,,5.996509100000001,50.8849371
Alberdingk Thijmplein,21,6416TJ,Heerlen,,5.9977054,50.884027700000004
Bilderdijkstraat,21,6416VL,Heerlen,,6.003581100000001,50.8850435
Da Costastraat,21,6416VP,Heerlen,,6.0015882000000005,50.8862609
De Genestetstraat,21,6416TS,Heerlen,,5.9988513,50.8845321
Bilderdijkstraat,25,6416VL,Heerlen,,6.0037649,50.8849718
Da Costastraat,25,6416VP,Heerlen,,6.0016473,50.886152300000006
De Genestetstraat,25,6416TS,Heerlen,,5.998929700000001,50.884466
Doctor Schaepmanstraat,25,6416VC,Heerlen,,5.997845900000001,50.8849626
Guido Gezellestraat,25,6416SV,Heerlen,,6.000577000000001,50.883374100000005
Hendrik van Veldekestraat,25,6416TK,Heerlen,,5.997822,50.8842895
Jacob van Maerlantstraat,25,6416TV,Heerlen,,5.999698,50.884937400000005
Kerkraderweg,25,6416CC,Heerlen,,5.9960354,50.8840975
Potgieterstraat,25,6416SM,Heerlen,,6.001910700000001,50.883532200000005
Staringstraat,25,6416SH,Heerlen,,6.0011507,50.882559900000004
Tollensstraat,25,6416VG,Heerlen,,6.0002849000000005,50.886017200000005
Kerkraderweg,25A,6416CC,Heerlen,,5.9960355000000005,50.884097700000005
Kerkraderweg,25B,6416CC,Heerlen,,5.9960357,50.884097800000006
Bilderdijkstraat,26,6416VN,Heerlen,,6.00361,50.8846927
De Genestetstraat,26,6416TT,Heerlen,,5.9986205,50.8843259
Dr. Schaepmanplein,26,6416VK,Heerlen,,6.0013588,50.884788500000006
Guido Gezellestraat,26,6416SX,Heerlen,,6.0007447,50.88311890000001
Hendrik van Veldekestraat,26,6416TN,Heerlen,,5.9967527,50.884359700000005
Jacob van Maerlantstraat,26,6416TX,Heerlen,,5.998907900000001,50.8853992
Jan Campertstraat,26,6416SG,Heerlen,,6.003787,50.8819565
Joost van Vondelstraat,26,6416AT,Heerlen,,5.9971673,50.8852922
Karel van den Oeverstraat,26,6416TE,Heerlen,,6.0004871,50.884594400000005
Potgieterstraat,26,6416SP,Heerlen,,6.0015017,50.88308180000001
Staringstraat,26,6416SL,Heerlen,,6.0023273,50.8827665
Tollensstraat,26,6416VH,Heerlen,,6.0005047000000005,50.8857799
Karel van den Oeverstraat,26-GB01,,Heerlen,,6.0001652000000005,50.8843383
Karel van den Oeverstraat,26-GB02,,Heerlen,,6.0001954,50.884361500000004
Karel van den Oeverstraat,26-GB03,,Heerlen,,6.0002208,50.884383400000004
Karel van den Oeverstraat,26-GB04,,Heerlen,,6.000245400000001,50.884402200000004
Karel van den Oeverstraat,26-GB05,,Heerlen,,6.0002735000000005,50.8844232
Karel van den Oeverstraat,26-GB06,,Heerlen,,6.0003016,50.8844463
Karel van den Oeverstraat,26-GB07,,Heerlen,,6.0003776,50.8842403
Karel van den Oeverstraat,26-GB08,,Heerlen,,6.000411300000001,50.8842621
Karel van den Oeverstraat,26-GB09,,Heerlen,,6.0004381,50.884289300000006
Karel van den Oeverstraat,26-GB10,,Heerlen,,6.0004663,50.8843156
Bilderdijkstraat,27,6416VL,Heerlen,,6.0038239,50.8849418
Doctor Schaepmanstraat,27,6416VC,Heerlen,,5.9979205,50.884984100000004
Guido Gezellestraat,27,6416SV,Heerlen,,6.000620700000001,50.883416000000004
Hendrik van Veldekestraat,27,6416TK,Heerlen,,5.9978641,50.884255100000004
Jacob van Maerlantstraat,27,6416TV,Heerlen,,5.999717100000001,50.8848872
Kerkraderweg,27,6416CD,Heerlen,,5.996316,50.8839866
Potgieterstraat,27,6416SM,Heerlen,,6.0020294000000005,50.883593600000005
Staringstraat,27,6416SH,Heerlen,,6.001204700000001,50.8825854
Tollensstraat,27,6416VG,Heerlen,,6.0003693,50.8860065
Kerkraderweg,27A,6416CD,Heerlen,,5.996316200000001,50.883986500000006
Kerkraderweg,27B,6416CD,Heerlen,,5.9963163,50.883986400000005
Bilderdijkstraat,28,6416VN,Heerlen,,6.0037969,50.8846098
De Genestetstraat,28,6416TT,Heerlen,,5.998667,50.884298400000006
Dr. Schaepmanplein,28,6416VK,Heerlen,,6.0012935,50.884835200000005
Guido Gezellestraat,28,6416SX,Heerlen,,6.0009009,50.883275700000006
Hendrik van Veldekestraat,28,6416TN,Heerlen,,5.9966736,50.8843753
Jacob van Maerlantstraat,28,6416TX,Heerlen,,5.998942,50.8853634
Jan Campertstraat,28,6416SG,Heerlen,,6.0038374,50.881913100000006
Joost van Vondelstraat,28,6416AT,Heerlen,,5.9972897000000005,50.88534670000001
Karel van den Oeverstraat,28,6416TE,Heerlen,,6.0006579,50.8844524
Potgieterstraat,28,6416SP,Heerlen,,6.001560100000001,50.88311160000001
Staringstraat,28,6416SL,Heerlen,,6.0023938,50.882794200000006
Tollensstraat,28,6416VH,Heerlen,,6.000574,50.885790500000006
Bilderdijkstraat,29,6416VL,Heerlen,,6.003882900000001,50.8849097
Doctor Schaepmanstraat,29,6416VC,Heerlen,,5.9979873,50.885007300000005
Guido Gezellestraat,29,6416SV,Heerlen,,6.0006591,50.8834602
Hendrik van Veldekestraat,29,6416TK,Heerlen,,5.9979019000000005,50.88421
Jacob van Maerlantstraat,29,6416TV,Heerlen,,5.9997524,50.884835800000005
Kerkraderweg,29,6416CD,Heerlen,,5.996316500000001,50.883986300000004
Potgieterstraat,29,6416SM,Heerlen,,6.0020465000000005,50.883683100000006
Staringstraat,29,6416SH,Heerlen,,6.0012569000000004,50.8826072
Tollensstraat,29,6416VG,Heerlen,,6.0004415,50.8860175
Kerkraderweg,29A,6416CD,Heerlen,,5.9963167,50.8839862
Kerkraderweg,29B,6416CD,Heerlen,,5.9963169,50.8839861
Joost van Vondelstraat,2A,6416AS,Heerlen,,5.9957066,50.884621300000006
Staringstraat,2A,,Heerlen,,6.0009912000000005,50.882183700000006
Joost van Vondelstraat,2B,6416AS,Heerlen,,5.9957066,50.884621100000004
Alberdingk Thijmplein,3,6416TJ,Heerlen,,5.997286000000001,50.8837217
Da Costastraat,3,6416VP,Heerlen,,6.0010678,50.886636900000006
De Genestetstraat,3,6416TS,Heerlen,,5.9984162,50.8848374
Dr. Schaepmanplein,3,6416VJ,Heerlen,,6.001081,50.885328200000004
Guido Gezellestraat,3,6416SV,Heerlen,,5.999840600000001,50.882608000000005
Hamster,3,6416WB,Heerlen,,6.0032668000000005,50.8869606
Hendrik van Veldekestraat,3,6416TK,Heerlen,,5.997074400000001,50.8849959
Jacob van Maerlantstraat,3,6416TV,Heerlen,,5.9989774,50.8858271
Karel van den Oeverstraat,3,6416TD,Heerlen,,6.0006952,50.884823000000004
Korenwolf,3,6416WC,Heerlen,,6.0048944,50.8864371
Potgieterstraat,3,6416SM,Heerlen,,6.001185,50.883158900000005
Roemer Visscherstraat,3,6416ST,Heerlen,,6.0020905,50.884334200000005
Staringstraat,3,6416SH,Heerlen,,6.0004740000000005,50.8822394
Tollensstraat,3,6416VG,Heerlen,,5.999376600000001,50.8858418
Veldmuis,3,6416WD,Heerlen,,6.006048900000001,50.885833100000006
Bilderdijkstraat,30,6416VN,Heerlen,,6.004142300000001,50.8843966
Dr. Schaepmanplein,30,6416VK,Heerlen,,6.001252,50.8848659
Guido Gezellestraat,30,6416SX,Heerlen,,6.0009673,50.8833427
Hendrik van Veldekestraat,30,6416TN,Heerlen,,5.9966752,50.8843205
Jacob van Maerlantstraat,30,6416TX,Heerlen,,5.9989685,50.885328900000005
Jan Campertstraat,30,6416SG,Heerlen,,6.003885400000001,50.8818781
Joost van Vondelstraat,30,6416AT,Heerlen,,5.997413000000001,50.8853808
Karel van den Oeverstraat,30,6416TG,Heerlen,,6.0007437,50.884421200000006
Potgieterstraat,30,6416SP,Heerlen,,6.001623400000001,50.8831446
Staringstraat,30,6416SL,Heerlen,,6.0025702,50.8828752
Tollensstraat,30,6416VH,Heerlen,,6.0006509,50.885799600000006
Bilderdijkstraat,31,6416VL,Heerlen,,6.0039334,50.8848781
Doctor Schaepmanstraat,31,6416VC,Heerlen,,5.9980555,50.885023100000005
Guido Gezellestraat,31,6416SW,Heerlen,,6.000701,50.8835033
Hendrik van Veldekestraat,31,6416TK,Heerlen,,5.9979608,50.8841575
Jacob van Maerlantstraat,31,6416TW,Heerlen,,5.999766200000001,50.88478670000001
Kerkraderweg,31,6416CD,Heerlen,,5.996317,50.883986
Potgieterstraat,31,6416SM,Heerlen,,6.0020898,50.883721400000006
Staringstraat,31,6416SJ,Heerlen,,6.001361200000001,50.882655400000004
Tollensstraat,31,6416VG,Heerlen,,6.0006179,50.886033000000005
Kerkraderweg,31A,6416CD,Heerlen,,5.9963172,50.883985900000006
Kerkraderweg,31B,6416CD,Heerlen,,5.996317400000001,50.883985800000005
Bilderdijkstraat,32,6416VN,Heerlen,,6.004301000000001,50.884320300000006
Dr. Schaepmanplein,32,6416VK,Heerlen,,6.001207,50.884895400000005
Guido Gezellestraat,32,6416SX,Heerlen,,6.0010627,50.8834389
Hendrik van Veldekestraat,32,6416TN,Heerlen,,5.9965931,50.8842915
Jacob van Maerlantstraat,32,6416TX,Heerlen,,5.9990000000000006,50.8852915
Jan Campertstraat,32,6416SG,Heerlen,,6.003944300000001,50.8818326
Joost van Vondelstraat,32,6416AT,Heerlen,,5.9975017,50.8854144
Karel van den Oeverstraat,32,6416TG,Heerlen,,6.000808200000001,50.884399200000004
Potgieterstraat,32,6416SP,Heerlen,,6.0017142,50.8831915
Staringstraat,32,6416SL,Heerlen,,6.0026272,50.8829015
Tollensstraat,32,6416VH,Heerlen,,6.0007259,50.8858119
Bilderdijkstraat,33,6416VM,Heerlen,,6.0040851,50.884869900000005
Doctor Schaepmanstraat,33,6416VC,Heerlen,,5.9981312,50.885043700000004
Guido Gezellestraat,33,6416SW,Heerlen,,6.0007375000000005,50.8835418
Hendrik van Veldekestraat,33,6416TK,Heerlen,,5.998031200000001,50.884144600000006
Jacob van Maerlantstraat,33,6416TW,Heerlen,,5.999783600000001,50.8847456
Kerkraderweg,33,6416CD,Heerlen,,5.9963175,50.883985700000004
Nicolaas Beetsstraat,33,6416VS,Heerlen,,6.0021069,50.887102600000006
Potgieterstraat,33,6416SM,Heerlen,,6.002124200000001,50.883756700000006
Staringstraat,33,6416SJ,Heerlen,,6.0014364,50.8826911
Tollensstraat,33,6416VG,Heerlen,,6.0006972,50.886043900000004
Kerkraderweg,33A,6416CD,Heerlen,,5.9963177000000005,50.8839856
Kerkraderweg,33B,6416CD,Heerlen,,5.9963179,50.8839855
Bilderdijkstraat,34,6416VN,Heerlen,,6.004356400000001,50.884288100000006
Dr. Schaepmanplein,34,6416VK,Heerlen,,6.0011565000000004,50.884933600000004
Guido Gezellestraat,34,6416SX,Heerlen,,6.001098900000001,50.8834828
Hendrik van Veldekestraat,34,6416TN,Heerlen,,5.996516300000001,50.8842554
Jacob van Maerlantstraat,34,6416TX,Heerlen,,5.999025100000001,50.885257300000006
Jan Campertstraat,34,6416SG,Heerlen,,6.0040895,50.881713100000006
Joost van Vondelstraat,34,6416AT,Heerlen,,5.9975803,50.8854448
Karel van den Oeverstraat,34,6416TG,Heerlen,,6.0008746,50.8843795
Potgieterstraat,34,6416SP,Heerlen,,6.0018085,50.883241600000005
Tollensstraat,34,6416VH,Heerlen,,6.0008037000000005,50.8858225
Bilderdijkstraat,35,6416VM,Heerlen,,6.0041459,50.884837700000006
Doctor Schaepmanstraat,35,6416VC,Heerlen,,5.9981928,50.8850612
Guido Gezellestraat,35,6416SW,Heerlen,,6.0007831000000005,50.8835849
Hendrik van Veldekestraat,35,6416TK,Heerlen,,5.9980877,50.884120100000004
Jacob van Maerlantstraat,35,6416TW,Heerlen,,5.9997577,50.8845965
Kerkraderweg,35,6416CD,Heerlen,,5.996318100000001,50.8839854
Nicolaas Beetsstraat,35,6416VS,Heerlen,,6.0021991,50.8870495
Potgieterstraat,35,6416SM,Heerlen,,6.002162200000001,50.883792
Staringstraat,35,6416SJ,Heerlen,,6.0015049000000005,50.8827262
Tollensstraat,35,6416VG,Heerlen,,6.0007621,50.886053800000006
Kerkraderweg,35A,6416CD,Heerlen,,5.9963182,50.883985300000006
Kerkraderweg,35B,6416CD,Heerlen,,5.996318400000001,50.883985200000005
Bilderdijkstraat,36,6416VN,Heerlen,,6.0044082,50.8842605
Dr. Schaepmanplein,36,6416VK,Heerlen,,6.001095100000001,50.884972700000006
Guido Gezellestraat,36,6416SX,Heerlen,,6.0011402,50.883522400000004
Hendrik van Veldekestraat,36,6416TN,Heerlen,,5.9964453,50.8842219
Jacob van Maerlantstraat,36,6416TZ,Heerlen,,5.999113100000001,50.885084400000004
Jan Campertstraat,36,6416SG,Heerlen,,6.0041434,50.8816763
Joost van Vondelstraat,36,6416AT,Heerlen,,5.9976485,50.8854744
Karel van den Oeverstraat,36,6416TG,Heerlen,,6.0009302,50.8843587
Potgieterstraat,36,6416SP,Heerlen,,6.00187,50.883267200000006
Tollensstraat,36,6416VH,Heerlen,,6.0008672,50.885836700000006
Bilderdijkstraat,37,6416VM,Heerlen,,6.004203100000001,50.884807800000004
Doctor Schaepmanstraat,37,6416VC,Heerlen,,5.998281100000001,50.8850575
Guido Gezellestraat,37,6416SW,Heerlen,,6.0008287000000005,50.8836256
Hendrik van Veldekestraat,37,6416TK,Heerlen,,5.99814,50.8840954
Jacob van Maerlantstraat,37,6416TW,Heerlen,,5.9996765000000005,50.8845414
Kerkraderweg,37,6416CD,Heerlen,,5.9963186,50.883985100000004
Nicolaas Beetsstraat,37,6416VS,Heerlen,,6.002285700000001,50.887000900000004
Potgieterstraat,37,6416SM,Heerlen,,6.002184700000001,50.8838297
Staringstraat,37,6416SJ,Heerlen,,6.001574300000001,50.882757700000006
Tollensstraat,37,6416VG,Heerlen,,6.000827,50.886061500000004
Kerkraderweg,37A,6416CD,Heerlen,,5.9963188,50.883985
Kerkraderweg,37B,6416CD,Heerlen,,5.9963189,50.8839849
Bilderdijkstraat,38,6416VN,Heerlen,,6.004493,50.8842323
Dr. Schaepmanplein,38,6416VK,Heerlen,,6.001045,50.885003100000006
Guido Gezellestraat,38,6416SX,Heerlen,,6.0011843,50.883559600000005
Hendrik van Veldekestraat,38,6416TN,Heerlen,,5.9963804000000005,50.884171800000004
Jacob van Maerlantstraat,38,6416TZ,Heerlen,,5.9991503,50.885042000000006
Jan Campertstraat,38,6416SG,Heerlen,,6.0041991,50.8816393
Joost van Vondelstraat,38,6416AT,Heerlen,,5.9977155,50.885504000000005
Karel van den Oeverstraat,38,6416TG,Heerlen,,6.0009893000000005,50.884339000000004
Potgieterstraat,38,6416SP,Heerlen,,6.0019163,50.8832917
Tollensstraat,38,6416VH,Heerlen,,6.0009451,50.8858437
Bilderdijkstraat,39,6416VM,Heerlen,,6.004263900000001,50.884775600000005
Doctor Schaepmanstraat,39,6416VC,Heerlen,,5.9983466000000005,50.8850725
Guido Gezellestraat,39,6416SW,Heerlen,,6.0008434,50.883657400000004
Hendrik van Veldekestraat,39,6416TK,Heerlen,,5.9982007,50.8840663
Jacob van Maerlantstraat,39,6416TW,Heerlen,,5.9996207,50.88449730000001
Nicolaas Beetsstraat,39,6416VS,Heerlen,,6.0023898,50.8869437
Potgieterstraat,39,6416SM,Heerlen,,6.002227,50.883865500000006
Staringstraat,39,6416SJ,Heerlen,,6.0016325,50.8827918
Tollensstraat,39,6416VG,Heerlen,,6.0010966,50.886093200000005
Alberdingk Thijmplein,4,6416TJ,Heerlen,,5.998195600000001,50.8832912
Bilderdijkstraat,4,6416VN,Heerlen,,6.0027949000000005,50.88497460000001
Da Costastraat,4,6416VR,Heerlen,,6.000695100000001,50.8864984
De Genestetstraat,4,6416TT,Heerlen,,5.9980785,50.884711300000006
Dr. Schaepmanplein,4,6416VK,Heerlen,,6.0018807,50.884795000000004
Guido Gezellestraat,4,6416SX,Heerlen,,6.0000293000000005,50.8823955
Hamster,4,6416WB,Heerlen,,6.0028309,50.887202
Hendrik van Veldekestraat,4,6416TN,Heerlen,,5.9967861000000005,50.8846469
Jacob van Maerlantstraat,4,6416TX,Heerlen,,5.998532900000001,50.885859
Jan Campertstraat,4,6416SG,Heerlen,,6.002941600000001,50.882627400000004
Joost van Vondelstraat,4,6416AS,Heerlen,,5.9957067,50.8846209
Karel van den Oeverstraat,4,6416TE,Heerlen,,6.0002183,50.885068800000006
Korenwolf,4,6416WC,Heerlen,,6.003832500000001,50.886651300000004
Potgieterstraat,4,6416SP,Heerlen,,6.0007875,50.88272490000001
Roemer Visscherstraat,4,6416ST,Heerlen,,6.002010500000001,50.884084
Hendrik van Veldekestraat,43,6416TK,Heerlen,,5.9983136,50.8840146
Jacob van Maerlantstraat,43,6416TW,Heerlen,,5.999508700000001,50.884405300000005
Nicolaas Beetsstraat,43,6416VS,Heerlen,,6.0029599000000005,50.88661990000001
Potgieterstraat,43,6416SN,Heerlen,,6.0027388,50.88413430000001
Staringstraat,43,6416SJ,Heerlen,,6.0017851,50.882848900000006
Guido Gezellestraat,44,6416SZ,Heerlen,,6.0013141,50.8837041
Hendrik van Veldekestraat,44,6416TP,Heerlen,,5.9971927,50.884251000000006
Jacob van Maerlantstraat,44,6416TZ,Heerlen,,5.999246,50.884926500000006
Jan Campertstraat,44,6416SG,Heerlen,,6.0043783,50.8813535
Joost van Vondelstraat,44,6416AT,Heerlen,,5.997904800000001,50.8856144
Karel van den Oeverstraat,44,6416TG,Heerlen,,6.00119,50.8842742
Potgieterstraat,44,6416SP,Heerlen,,6.002077300000001,50.883371600000004
Joost van Vondelstraat,44A,6416AT,Heerlen,,5.998000500000001,50.885639600000005
Joost van Vondelstraat,44B,6416AT,Heerlen,,5.998051200000001,50.885698700000006
Joost van Vondelstraat,44C,6416AT,Heerlen,,5.998132,50.885699800000005
Joost van Vondelstraat,44D,6416AT,Heerlen,,5.998167400000001,50.8857434
Bilderdijkstraat,45,6416VM,Heerlen,,6.004426700000001,50.8846848
Doctor Schaepmanstraat,45,6416VC,Heerlen,,5.9985664000000005,50.885138600000005
Guido Gezellestraat,45,6416SW,Heerlen,,6.0009654,50.8837684
Jacob van Maerlantstraat,45,6416TW,Heerlen,,5.9994614,50.884368
