u,v,key,name,highway,transportation_type,length,speed_kph,travel_time,travel_time_min,geometry
42041829,42041802,0,Dadelstraat,living_street,car,61.11283568571839,15.0,14.667080564572412,0.24445134274287353,"LINESTRING (5.98088 50.8942547, 5.9804273 50.8942509, 5.980385 50.8942646, 5.9801088 50.8942399, 5.9800227 50.8942605)"
42041844,42042378,0,Den Boschstraat,residential,pedestrian,61.06534624037311,5.0,43.96704929306864,0.7327841548844773,"LINESTRING (5.99342 50.89428, 5.99314 50.8948)"
42041844,42042378,0,Den Boschstraat,residential,bike,61.06534624037311,15.0,14.655683097689545,0.2442613849614924,"LINESTRING (5.99342 50.89428, 5.99314 50.8948)"
42041844,42042378,0,Den Boschstraat,residential,car,61.06534624037311,30.0,7.327841548844773,0.1221306924807462,"LINESTRING (5.99342 50.89428, 5.99314 50.8948)"
42041844,42041526,0,Den Boschstraat,residential,pedestrian,43.471687903293045,5.0,31.299615290370994,0.5216602548395166,"LINESTRING (5.99342 50.89428, 5.9936211 50.8939102)"
42041844,42041526,0,Den Boschstraat,residential,bike,43.471687903293045,15.0,10.43320509679033,0.17388675161317216,"LINESTRING (5.99342 50.89428, 5.9936211 50.8939102)"
42041844,42041526,0,Den Boschstraat,residential,car,43.471687903293045,30.0,5.216602548395165,0.08694337580658608,"LINESTRING (5.99342 50.89428, 5.9936211 50.8939102)"
42041844,42041977,0,Alkmaarstraat,residential,pedestrian,54.756642285602105,5.0,39.42478244563352,0.6570797074272253,"LINESTRING (5.99342 50.89428, 5.9941662 50.8944248)"
42041844,42041977,0,Alkmaarstraat,residential,bike,54.756642285602105,15.0,13.141594148544504,0.2190265691424084,"LINESTRING (5.99342 50.89428, 5.9941662 50.8944248)"
42041844,42041977,0,Alkmaarstraat,residential,car,54.756642285602105,30.0,6.570797074272252,0.1095132845712042,"LINESTRING (5.99342 50.89428, 5.9941662 50.8944248)"
42041908,42041977,0,Apeldoornstraat,residential,pedestrian,9.972843175774877,5.0,7.180447086557911,0.11967411810929852,"LINESTRING (5.9942125 50.89434, 5.9941662 50.8944248)"
42041908,42041977,0,Apeldoornstraat,residential,bike,9.972843175774877,15.0,2.39348236218597,0.039891372703099504,"LINESTRING (5.9942125 50.89434, 5.9941662 50.8944248)"
42041908,42041977,0,Apeldoornstraat,residential,car,9.972843175774877,30.0,1.196741181092985,0.019945686351549752,"LINESTRING (5.9942125 50.89434, 5.9941662 50.8944248)"
42041908,42041658,0,Apeldoornstraat,residential,pedestrian,33.93345109379659,5.0,24.432084787533547,0.40720141312555913,"LINESTRING (5.9942125 50.89434, 5.9943725 50.894052)"
42041908,42041658,0,Apeldoornstraat,residential,bike,33.93345109379659,15.0,8.144028262511181,0.13573380437518637,"LINESTRING (5.9942125 50.89434, 5.9943725 50.894052)"
42041908,42041658,0,Apeldoornstraat,residential,car,33.93345109379659,30.0,4.072014131255591,0.06786690218759318,"LINESTRING (5.9942125 50.89434, 5.9943725 50.894052)"
42041908,42041914,0,Vlissingenstraat,unclassified,pedestrian,53.439304918145815,5.0,38.47629954106499,0.6412716590177499,"LINESTRING (5.9942125 50.89434, 5.9942889 50.8943459, 5.9949738 50.8943517)"
42041908,42041914,0,Vlissingenstraat,unclassified,bike,53.439304918145815,15.0,12.825433180354995,0.21375721967258327,"LINESTRING (5.9942125 50.89434, 5.9942889 50.8943459, 5.9949738 50.8943517)"
42041908,42041914,0,Vlissingenstraat,unclassified,car,53.439304918145815,30.0,6.412716590177498,0.10687860983629163,"LINESTRING (5.9942125 50.89434, 5.9942889 50.8943459, 5.9949738 50.8943517)"
42041914,42041908,0,Vlissingenstraat,unclassified,pedestrian,53.439304918145815,5.0,38.47629954106499,0.6412716590177499,"LINESTRING (5.9949738 50.8943517, 5.9942889 50.8943459, 5.9942125 50.89434)"
42041914,42041908,0,Vlissingenstraat,unclassified,bike,53.439304918145815,15.0,12.825433180354995,0.21375721967258327,"LINESTRING (5.9949738 50.8943517, 5.9942889 50.8943459, 5.9942125 50.89434)"
42041914,42041908,0,Vlissingenstraat,unclassified,car,53.439304918145815,30.0,6.412716590177498,0.10687860983629163,"LINESTRING (5.9949738 50.8943517, 5.9942889 50.8943459, 5.9942125 50.89434)"
42041935,42044699,0,Breukerweg | Dudoklaan,unclassified,pedestrian,458.5509172010189,5.0,330.1566603847336,5.502611006412226,"LINESTRING (5.9581617 50.8944084, 5.958355 50.8945463, 5.9584916 50.8946414, 5.9586657 50.8948025, 5.9587328 50.8948827, 5.9592378 50.8954862, 5.9593595 50.8956257, 5.9593946 50.8956754, 5.9594071 50.8957226, 5.9594088 50.895748, 5.9593817 50.8958136, 5.9593344 50.8958487, 5.9589017 50.8959973, 5.9579756 50.8963408, 5.9566889 50.8968173, 5.95599 50.89708)"
42041935,42044699,0,Breukerweg | Dudoklaan,unclassified,bike,458.5509172010189,15.0,110.05222012824453,1.8342036688040755,"LINESTRING (5.9581617 50.8944084, 5.958355 50.8945463, 5.9584916 50.8946414, 5.9586657 50.8948025, 5.9587328 50.8948827, 5.9592378 50.8954862, 5.9593595 50.8956257, 5.9593946 50.8956754, 5.9594071 50.8957226, 5.9594088 50.895748, 5.9593817 50.8958136, 5.9593344 50.8958487, 5.9589017 50.8959973, 5.9579756 50.8963408, 5.9566889 50.8968173, 5.95599 50.89708)"
42041935,42044699,0,Breukerweg | Dudoklaan,unclassified,car,458.5509172010189,50.0,33.015666038473356,0.5502611006412226,"LINESTRING (5.9581617 50.8944084, 5.958355 50.8945463, 5.9584916 50.8946414, 5.9586657 50.8948025, 5.9587328 50.8948827, 5.9592378 50.8954862, 5.9593595 50.8956257, 5.9593946 50.8956754, 5.9594071 50.8957226, 5.9594088 50.895748, 5.9593817 50.8958136, 5.9593344 50.8958487, 5.9589017 50.8959973, 5.9579756 50.8963408, 5.9566889 50.8968173, 5.95599 50.89708)"
42041935,5725584750,0,In de Cramer,tertiary,pedestrian,208.37986496440584,5.0,150.0335027743722,2.5005583795728703,"LINESTRING (5.9581617 50.8944084, 5.9585376 50.8941782, 5.9587143 50.89407, 5.9598343 50.8933841, 5.95989 50.89335, 5.9599496 50.8933021, 5.9600123 50.8932381, 5.9600563 50.8931724, 5.9600658 50.8931457, 5.9600789 50.8931089, 5.9600954 50.8930275)"
42041935,5725584750,0,In de Cramer,tertiary,bike,208.37986496440584,15.0,50.0111675914574,0.8335194598576233,"LINESTRING (5.9581617 50.8944084, 5.9585376 50.8941782, 5.9587143 50.89407, 5.9598343 50.8933841, 5.95989 50.89335, 5.9599496 50.8933021, 5.9600123 50.8932381, 5.9600563 50.8931724, 5.9600658 50.8931457, 5.9600789 50.8931089, 5.9600954 50.8930275)"
42041935,5725584750,0,In de Cramer,tertiary,car,208.37986496440584,50.0,15.003350277437221,0.25005583795728703,"LINESTRING (5.9581617 50.8944084, 5.9585376 50.8941782, 5.9587143 50.89407, 5.9598343 50.8933841, 5.95989 50.89335, 5.9599496 50.8933021, 5.9600123 50.8932381, 5.9600563 50.8931724, 5.9600658 50.8931457, 5.9600789 50.8931089, 5.9600954 50.8930275)"
42041935,42042817,0,In de Cramer,tertiary,pedestrian,289.1936499864301,5.0,208.2194279902297,3.4703237998371614,"LINESTRING (5.9581617 50.8944084, 5.9581291 50.89443, 5.958017 50.8945041, 5.9568187 50.8952967, 5.95636 50.8956, 5.9563143 50.8956217, 5.9562754 50.8956401, 5.9561687 50.8956789, 5.95607 50.8957, 5.955959 50.895706, 5.9558594 50.8957068, 5.9557711 50.8956974, 5.9556907 50.8956789, 5.955622 50.8956455, 5.9555585 50.8956081, 5.9555173 50.8955764, 5.9554667 50.8955245, 5.9553543 50.8954002, 5.9553033 50.8953655, 5.9552664 50.8953452, 5.9552309 50.8953325, 5.9551927 50.8953194, 5.9551719 50.8953131)"
42041935,42042817,0,In de Cramer,tertiary,bike,289.1936499864301,15.0,69.40647599674323,1.1567745999457204,"LINESTRING (5.9581617 50.8944084, 5.9581291 50.89443, 5.958017 50.8945041, 5.9568187 50.8952967, 5.95636 50.8956, 5.9563143 50.8956217, 5.9562754 50.8956401, 5.9561687 50.8956789, 5.95607 50.8957, 5.955959 50.895706, 5.9558594 50.8957068, 5.9557711 50.8956974, 5.9556907 50.8956789, 5.955622 50.8956455, 5.9555585 50.8956081, 5.9555173 50.8955764, 5.9554667 50.8955245, 5.9553543 50.8954002, 5.9553033 50.8953655, 5.9552664 50.8953452, 5.9552309 50.8953325, 5.9551927 50.8953194, 5.9551719 50.8953131)"
42041935,42042817,0,In de Cramer,tertiary,car,289.1936499864301,50.0,20.821942799022967,0.3470323799837161,"LINESTRING (5.9581617 50.8944084, 5.9581291 50.89443, 5.958017 50.8945041, 5.9568187 50.8952967, 5.95636 50.8956, 5.9563143 50.8956217, 5.9562754 50.8956401, 5.9561687 50.8956789, 5.95607 50.8957, 5.955959 50.895706, 5.9558594 50.8957068, 5.9557711 50.8956974, 5.9556907 50.8956789, 5.955622 50.8956455, 5.9555585 50.8956081, 5.9555173 50.8955764, 5.9554667 50.8955245, 5.9553543 50.8954002, 5.9553033 50.8953655, 5.9552664 50.8953452, 5.9552309 50.8953325, 5.9551927 50.8953194, 5.9551719 50.8953131)"
42041977,42042145,0,Apeldoornstraat,residential,pedestrian,24.002204177576655,5.0,17.28158700785519,0.2880264501309198,"LINESTRING (5.9941662 50.8944248, 5.99406 50.89463)"
42041977,42042145,0,Apeldoornstraat,residential,bike,24.002204177576655,15.0,5.760529002618397,0.09600881671030662,"LINESTRING (5.9941662 50.8944248, 5.99406 50.89463)"
42041977,42042145,0,Apeldoornstraat,residential,car,24.002204177576655,30.0,2.8802645013091985,0.04800440835515331,"LINESTRING (5.9941662 50.8944248, 5.99406 50.89463)"
42041977,42041908,0,Apeldoornstraat,residential,pedestrian,9.972843175774877,5.0,7.180447086557911,0.11967411810929852,"LINESTRING (5.9941662 50.8944248, 5.9942125 50.89434)"
42041977,42041908,0,Apeldoornstraat,residential,bike,9.972843175774877,15.0,2.39348236218597,0.039891372703099504,"LINESTRING (5.9941662 50.8944248, 5.9942125 50.89434)"
42041977,42041908,0,Apeldoornstraat,residential,car,9.972843175774877,30.0,1.196741181092985,0.019945686351549752,"LINESTRING (5.9941662 50.8944248, 5.9942125 50.89434)"
42041977,42041844,0,Alkmaarstraat,residential,pedestrian,54.756642285602105,5.0,39.42478244563352,0.6570797074272253,"LINESTRING (5.9941662 50.8944248, 5.99342 50.89428)"
42041977,42041844,0,Alkmaarstraat,residential,bike,54.756642285602105,15.0,13.141594148544504,0.2190265691424084,"LINESTRING (5.9941662 50.8944248, 5.99342 50.89428)"
42041977,42041844,0,Alkmaarstraat,residential,car,54.756642285602105,30.0,6.570797074272252,0.1095132845712042,"LINESTRING (5.9941662 50.8944248, 5.99342 50.89428)"
42041994,42042805,0,Van Limburg Stirumstraat,residential,pedestrian,92.61209399142388,5.0,66.6807076738252,1.1113451278970865,"LINESTRING (5.98789 50.89445, 5.98785 50.89472, 5.9876813 50.8950759, 5.9875634 50.895251)"
42041994,42042805,0,Van Limburg Stirumstraat,residential,bike,92.61209399142388,15.0,22.226902557941727,0.37044837596569546,"LINESTRING (5.98789 50.89445, 5.98785 50.89472, 5.9876813 50.8950759, 5.9875634 50.895251)"
42041994,42042805,0,Van Limburg Stirumstraat,residential,car,92.61209399142388,30.0,11.113451278970864,0.18522418798284773,"LINESTRING (5.98789 50.89445, 5.98785 50.89472, 5.9876813 50.8950759, 5.9875634 50.895251)"
42041994,42041433,0,Van Limburg Stirumstraat,residential,pedestrian,87.57299565212006,5.0,63.05255686952644,1.0508759478254406,"LINESTRING (5.98789 50.89445, 5.98789 50.89437, 5.98784 50.89425, 5.98775 50.89413, 5.98732 50.89377)"
42041994,42041433,0,Van Limburg Stirumstraat,residential,bike,87.57299565212006,15.0,21.017518956508813,0.3502919826084802,"LINESTRING (5.98789 50.89445, 5.98789 50.89437, 5.98784 50.89425, 5.98775 50.89413, 5.98732 50.89377)"
42041994,42041433,0,Van Limburg Stirumstraat,residential,car,87.57299565212006,30.0,10.508759478254406,0.1751459913042401,"LINESTRING (5.98789 50.89445, 5.98789 50.89437, 5.98784 50.89425, 5.98775 50.89413, 5.98732 50.89377)"
42041994,42042405,0,Van Rappardstraat,residential,pedestrian,78.47028493274837,5.0,56.49860515157883,0.9416434191929804,"LINESTRING (5.98789 50.89445, 5.9884666 50.8945207, 5.9885051 50.8945252, 5.9885379 50.8945386, 5.9885571 50.8945549, 5.9885672 50.8945741, 5.9886319 50.894816)"
42041994,42042405,0,Van Rappardstraat,residential,bike,78.47028493274837,15.0,18.83286838385961,0.31388113973099346,"LINESTRING (5.98789 50.89445, 5.9884666 50.8945207, 5.9885051 50.8945252, 5.9885379 50.8945386, 5.9885571 50.8945549, 5.9885672 50.8945741, 5.9886319 50.894816)"
42041994,42042405,0,Van Rappardstraat,residential,car,78.47028493274837,30.0,9.416434191929804,0.15694056986549673,"LINESTRING (5.98789 50.89445, 5.9884666 50.8945207, 5.9885051 50.8945252, 5.9885379 50.8945386, 5.9885571 50.8945549, 5.9885672 50.8945741, 5.9886319 50.894816)"
42042019,42043404,0,Elfershof,residential,pedestrian,154.5400675497395,5.0,111.26884863581243,1.854480810596874,"LINESTRING (5.97645 50.8944694, 5.9764478 50.8944913, 5.9763699 50.8952528, 5.9763668 50.8952831, 5.976351 50.8954379, 5.976349 50.8954577, 5.976305 50.8957935, 5.9762968 50.8958558)"
42042019,42043404,0,Elfershof,residential,bike,154.5400675497395,15.0,37.089616211937475,0.6181602701989579,"LINESTRING (5.97645 50.8944694, 5.9764478 50.8944913, 5.9763699 50.8952528, 5.9763668 50.8952831, 5.976351 50.8954379, 5.976349 50.8954577, 5.976305 50.8957935, 5.9762968 50.8958558)"
42042019,42043404,0,Elfershof,residential,car,154.5400675497395,30.0,18.544808105968738,0.30908013509947896,"LINESTRING (5.97645 50.8944694, 5.9764478 50.8944913, 5.9763699 50.8952528, 5.9763668 50.8952831, 5.976351 50.8954379, 5.976349 50.8954577, 5.976305 50.8957935, 5.9762968 50.8958558)"
42042062,42042191,0,Eindhovenstraat,residential,pedestrian,54.20246428716273,5.0,39.02577428675716,0.6504295714459527,"LINESTRING (5.99186 50.89452, 5.99259 50.89468)"
42042062,42042191,0,Eindhovenstraat,residential,bike,54.20246428716273,15.0,13.008591428919054,0.2168098571486509,"LINESTRING (5.99186 50.89452, 5.99259 50.89468)"
42042062,42042191,0,Eindhovenstraat,residential,car,54.20246428716273,30.0,6.504295714459527,0.10840492857432545,"LINESTRING (5.99186 50.89452, 5.99259 50.89468)"
42042062,42042494,0,Zutphenstraat,residential,pedestrian,51.51655548600767,5.0,37.091919949925526,0.618198665832092,"LINESTRING (5.99186 50.89452, 5.99163 50.89496)"
42042062,42042494,0,Zutphenstraat,residential,bike,51.51655548600767,15.0,12.36397331664184,0.20606622194403065,"LINESTRING (5.99186 50.89452, 5.99163 50.89496)"
42042062,42042494,0,Zutphenstraat,residential,car,51.51655548600767,30.0,6.18198665832092,0.10303311097201533,"LINESTRING (5.99186 50.89452, 5.99163 50.89496)"
42042062,42041729,0,Eindhovenstraat,residential,pedestrian,121.30048390222218,5.0,87.33634840959998,1.4556058068266664,"LINESTRING (5.99186 50.89452, 5.9913992 50.8944184, 5.9902274 50.89416)"
42042062,42041729,0,Eindhovenstraat,residential,bike,121.30048390222218,15.0,29.11211613653332,0.4852019356088887,"LINESTRING (5.99186 50.89452, 5.9913992 50.8944184, 5.9902274 50.89416)"
42042062,42041729,0,Eindhovenstraat,residential,car,121.30048390222218,30.0,14.55605806826666,0.24260096780444435,"LINESTRING (5.99186 50.89452, 5.9913992 50.8944184, 5.9902274 50.89416)"
42042067,42041707,0,Limburgiastraat,residential,pedestrian,51.90205788974999,5.0,37.36948168061999,0.6228246946769999,"LINESTRING (5.9900058 50.8945753, 5.9895051 50.8942316)"
42042067,42041707,0,Limburgiastraat,residential,bike,51.90205788974999,15.0,12.456493893539998,0.20760823155899996,"LINESTRING (5.9900058 50.8945753, 5.9895051 50.8942316)"
42042067,42041707,0,Limburgiastraat,residential,car,51.90205788974999,30.0,6.228246946769999,0.10380411577949998,"LINESTRING (5.9900058 50.8945753, 5.9895051 50.8942316)"
42042067,42042895,0,Limburgiastraat,residential,pedestrian,126.533311909974,5.0,91.10398457518129,1.518399742919688,"LINESTRING (5.9900058 50.8945753, 5.99037 50.89478, 5.9913487 50.8953352)"
42042067,42042895,0,Limburgiastraat,residential,bike,126.533311909974,15.0,30.367994858393757,0.506133247639896,"LINESTRING (5.9900058 50.8945753, 5.99037 50.89478, 5.9913487 50.8953352)"
42042067,42042895,0,Limburgiastraat,residential,car,126.533311909974,30.0,15.183997429196879,0.253066623819948,"LINESTRING (5.9900058 50.8945753, 5.99037 50.89478, 5.9913487 50.8953352)"
42042067,42042428,0,Colijnstraat,residential,pedestrian,41.11552456412894,5.0,29.603177686172838,0.4933862947695473,"LINESTRING (5.9900058 50.8945753, 5.98989 50.89471, 5.9898421 50.8947543, 5.9898203 50.8947745, 5.9896827 50.8948824)"
42042067,42042428,0,Colijnstraat,residential,bike,41.11552456412894,15.0,9.867725895390945,0.16446209825651575,"LINESTRING (5.9900058 50.8945753, 5.98989 50.89471, 5.9898421 50.8947543, 5.9898203 50.8947745, 5.9896827 50.8948824)"
42042067,42042428,0,Colijnstraat,residential,car,41.11552456412894,30.0,4.933862947695473,0.08223104912825788,"LINESTRING (5.9900058 50.8945753, 5.98989 50.89471, 5.9898421 50.8947543, 5.9898203 50.8947745, 5.9896827 50.8948824)"
42042115,42042459,0,Meezenbroekerweg,residential,pedestrian,37.86325569719196,5.0,27.261544101978213,0.4543590683663036,"LINESTRING (5.9787939 50.8946005, 5.9790484 50.8949008)"
42042115,42042459,0,Meezenbroekerweg,residential,bike,37.86325569719196,15.0,9.08718136732607,0.15145302278876782,"LINESTRING (5.9787939 50.8946005, 5.9790484 50.8949008)"
42042115,42042459,0,Meezenbroekerweg,residential,car,37.86325569719196,30.0,4.543590683663035,0.07572651139438391,"LINESTRING (5.9787939 50.8946005, 5.9790484 50.8949008)"
42042115,42042786,0,L.T.M.-weg,residential,pedestrian,97.63478773412926,5.0,70.29704716857307,1.1716174528095513,"LINESTRING (5.9787939 50.8946005, 5.9786033 50.8947117, 5.9785554 50.8947625, 5.9784629 50.8949098, 5.9783737 50.8949895, 5.9782669 50.895083, 5.9781386 50.8951591, 5.9780243 50.8952103, 5.9779078 50.8952519)"
42042115,42042786,0,L.T.M.-weg,residential,bike,97.63478773412926,15.0,23.432349056191022,0.39053915093651703,"LINESTRING (5.9787939 50.8946005, 5.9786033 50.8947117, 5.9785554 50.8947625, 5.9784629 50.8949098, 5.9783737 50.8949895, 5.9782669 50.895083, 5.9781386 50.8951591, 5.9780243 50.8952103, 5.9779078 50.8952519)"
42042115,42042786,0,L.T.M.-weg,residential,car,97.63478773412926,30.0,11.716174528095511,0.19526957546825852,"LINESTRING (5.9787939 50.8946005, 5.9786033 50.8947117, 5.9785554 50.8947625, 5.9784629 50.8949098, 5.9783737 50.8949895, 5.9782669 50.895083, 5.9781386 50.8951591, 5.9780243 50.8952103, 5.9779078 50.8952519)"
42042115,2988379080,0,Meezenbroekerweg,residential,pedestrian,117.8815341988554,5.0,84.8747046231759,1.414578410386265,"LINESTRING (5.9787939 50.8946005, 5.9786603 50.8944072, 5.9785513 50.8941983, 5.9783688 50.8938485, 5.9782394 50.8936005)"
42042115,2988379080,0,Meezenbroekerweg,residential,bike,117.8815341988554,15.0,28.291568207725295,0.4715261367954216,"LINESTRING (5.9787939 50.8946005, 5.9786603 50.8944072, 5.9785513 50.8941983, 5.9783688 50.8938485, 5.9782394 50.8936005)"
42042115,2988379080,0,Meezenbroekerweg,residential,car,117.8815341988554,30.0,14.145784103862647,0.2357630683977108,"LINESTRING (5.9787939 50.8946005, 5.9786603 50.8944072, 5.9785513 50.8941983, 5.9783688 50.8938485, 5.9782394 50.8936005)"
42042145,42042496,0,Apeldoornstraat,residential,pedestrian,39.71542864362415,5.0,28.595108623409388,0.4765851437234898,"LINESTRING (5.99406 50.89463, 5.9938662 50.8949656)"
42042145,42042496,0,Apeldoornstraat,residential,bike,39.71542864362415,15.0,9.531702874469795,0.15886171457449658,"LINESTRING (5.99406 50.89463, 5.9938662 50.8949656)"
42042145,42042496,0,Apeldoornstraat,residential,car,39.71542864362415,30.0,4.765851437234898,0.07943085728724829,"LINESTRING (5.99406 50.89463, 5.9938662 50.8949656)"
42042145,42041977,0,Apeldoornstraat,residential,pedestrian,24.002204177576655,5.0,17.28158700785519,0.2880264501309198,"LINESTRING (5.99406 50.89463, 5.9941662 50.8944248)"
42042145,42041977,0,Apeldoornstraat,residential,bike,24.002204177576655,15.0,5.760529002618397,0.09600881671030662,"LINESTRING (5.99406 50.89463, 5.9941662 50.8944248)"
42042145,42041977,0,Apeldoornstraat,residential,car,24.002204177576655,30.0,2.8802645013091985,0.04800440835515331,"LINESTRING (5.99406 50.89463, 5.9941662 50.8944248)"
42042145,42042151,0,Hengelostraat,residential,pedestrian,53.9144528267787,5.0,38.81840603528067,0.6469734339213444,"LINESTRING (5.99406 50.89463, 5.9941467 50.8946389, 5.9948275 50.8946451)"
42042145,42042151,0,Hengelostraat,residential,bike,53.9144528267787,15.0,12.939468678426888,0.21565781130711478,"LINESTRING (5.99406 50.89463, 5.9941467 50.8946389, 5.9948275 50.8946451)"
42042145,42042151,0,Hengelostraat,residential,car,53.9144528267787,30.0,6.469734339213444,0.10782890565355739,"LINESTRING (5.99406 50.89463, 5.9941467 50.8946389, 5.9948275 50.8946451)"
42042151,42042145,0,Hengelostraat,residential,pedestrian,53.9144528267787,5.0,38.81840603528067,0.6469734339213444,"LINESTRING (5.9948275 50.8946451, 5.9941467 50.8946389, 5.99406 50.89463)"
42042151,42042145,0,Hengelostraat,residential,bike,53.9144528267787,15.0,12.939468678426888,0.21565781130711478,"LINESTRING (5.9948275 50.8946451, 5.9941467 50.8946389, 5.99406 50.89463)"
42042151,42042145,0,Hengelostraat,residential,car,53.9144528267787,30.0,6.469734339213444,0.10782890565355739,"LINESTRING (5.9948275 50.8946451, 5.9941467 50.8946389, 5.99406 50.89463)"
42042191,42042378,0,Eindhovenstraat,residential,pedestrian,40.81740503448227,5.0,29.388531624827234,0.48980886041378724,"LINESTRING (5.99259 50.89468, 5.99314 50.8948)"
42042191,42042378,0,Eindhovenstraat,residential,bike,40.81740503448227,15.0,9.796177208275743,0.16326962013792906,"LINESTRING (5.99259 50.89468, 5.99314 50.8948)"
42042191,42042378,0,Eindhovenstraat,residential,car,40.81740503448227,30.0,4.898088604137872,0.08163481006896453,"LINESTRING (5.99259 50.89468, 5.99314 50.8948)"
42042191,42042062,0,Eindhovenstraat,residential,pedestrian,54.20246428716273,5.0,39.02577428675716,0.6504295714459527,"LINESTRING (5.99259 50.89468, 5.99186 50.89452)"
42042191,42042062,0,Eindhovenstraat,residential,bike,54.20246428716273,15.0,13.008591428919054,0.2168098571486509,"LINESTRING (5.99259 50.89468, 5.99186 50.89452)"
42042191,42042062,0,Eindhovenstraat,residential,car,54.20246428716273,30.0,6.504295714459527,0.10840492857432545,"LINESTRING (5.99259 50.89468, 5.99186 50.89452)"
42042191,42042676,0,Enschedestraat,residential,pedestrian,52.21363140290431,5.0,37.59381461009111,0.6265635768348518,"LINESTRING (5.99259 50.89468, 5.99233 50.89512)"
42042191,42042676,0,Enschedestraat,residential,bike,52.21363140290431,15.0,12.531271536697034,0.20885452561161724,"LINESTRING (5.99259 50.89468, 5.99233 50.89512)"
42042191,42042676,0,Enschedestraat,residential,car,52.21363140290431,30.0,6.265635768348517,0.10442726280580862,"LINESTRING (5.99259 50.89468, 5.99233 50.89512)"
42042378,42042411,0,Eindhovenstraat,residential,pedestrian,12.07105277750253,5.0,8.691157999801822,0.14485263333003037,"LINESTRING (5.99314 50.8948, 5.9933 50.89484)"
42042378,42042411,0,Eindhovenstraat,residential,bike,12.07105277750253,15.0,2.897052666600607,0.04828421111001012,"LINESTRING (5.99314 50.8948, 5.9933 50.89484)"
42042378,42042411,0,Eindhovenstraat,residential,car,12.07105277750253,30.0,1.4485263333003036,0.02414210555500506,"LINESTRING (5.99314 50.8948, 5.9933 50.89484)"
42042378,42042191,0,Eindhovenstraat,residential,pedestrian,40.81740503448227,5.0,29.388531624827234,0.48980886041378724,"LINESTRING (5.99314 50.8948, 5.99259 50.89468)"
42042378,42042191,0,Eindhovenstraat,residential,bike,40.81740503448227,15.0,9.796177208275743,0.16326962013792906,"LINESTRING (5.99314 50.8948, 5.99259 50.89468)"
42042378,42042191,0,Eindhovenstraat,residential,car,40.81740503448227,30.0,4.898088604137872,0.08163481006896453,"LINESTRING (5.99314 50.8948, 5.99259 50.89468)"
42042378,42041844,0,Den Boschstraat,residential,pedestrian,61.06534624037311,5.0,43.96704929306864,0.7327841548844773,"LINESTRING (5.99314 50.8948, 5.99342 50.89428)"
42042378,42041844,0,Den Boschstraat,residential,bike,61.06534624037311,15.0,14.655683097689545,0.2442613849614924,"LINESTRING (5.99314 50.8948, 5.99342 50.89428)"
42042378,42041844,0,Den Boschstraat,residential,car,61.06534624037311,30.0,7.327841548844773,0.1221306924807462,"LINESTRING (5.99314 50.8948, 5.99342 50.89428)"
42042405,42042675,0,Van Rappardstraat,residential,pedestrian,59.26784421857118,5.0,42.67284783737125,0.7112141306228542,"LINESTRING (5.9886319 50.894816, 5.98932 50.8951254)"
42042405,42042675,0,Van Rappardstraat,residential,bike,59.26784421857118,15.0,14.224282612457081,0.23707137687428467,"LINESTRING (5.9886319 50.894816, 5.98932 50.8951254)"
42042405,42042675,0,Van Rappardstraat,residential,car,59.26784421857118,30.0,7.112141306228541,0.11853568843714234,"LINESTRING (5.9886319 50.894816, 5.98932 50.8951254)"
42042405,42042551,0,Tak van Poortvlietstraat,residential,pedestrian,25.439915507505788,5.0,18.31673916540417,0.3052789860900695,"LINESTRING (5.9886319 50.894816, 5.9884268 50.8950047)"
42042405,42042551,0,Tak van Poortvlietstraat,residential,bike,25.439915507505788,15.0,6.105579721801389,0.10175966203002315,"LINESTRING (5.9886319 50.894816, 5.9884268 50.8950047)"
42042405,42042551,0,Tak van Poortvlietstraat,residential,car,25.439915507505788,30.0,3.0527898609006945,0.050879831015011576,"LINESTRING (5.9886319 50.894816, 5.9884268 50.8950047)"
42042410,42042598,0,Frans Dohmenhof,residential,pedestrian,29.78650059112706,5.0,21.446280425611484,0.35743800709352475,"LINESTRING (5.9740966 50.8948632, 5.9742172 50.8948886, 5.9742397 50.8949091, 5.9742579 50.8949743, 5.9742927 50.8950139, 5.9743545 50.8950472)"
42042410,42042598,0,Frans Dohmenhof,residential,bike,29.78650059112706,15.0,7.148760141870493,0.11914600236450822,"LINESTRING (5.9740966 50.8948632, 5.9742172 50.8948886, 5.9742397 50.8949091, 5.9742579 50.8949743, 5.9742927 50.8950139, 5.9743545 50.8950472)"
42042410,42042598,0,Frans Dohmenhof,residential,car,29.78650059112706,30.0,3.5743800709352467,0.05957300118225411,"LINESTRING (5.9740966 50.8948632, 5.9742172 50.8948886, 5.9742397 50.8949091, 5.9742579 50.8949743, 5.9742927 50.8950139, 5.9743545 50.8950472)"
42042411,42042496,0,Eindhovenstraat,residential,pedestrian,42.09517149067512,5.0,30.308523473286087,0.5051420578881014,"LINESTRING (5.9933 50.89484, 5.9938662 50.8949656)"
42042411,42042496,0,Eindhovenstraat,residential,bike,42.09517149067512,15.0,10.102841157762029,0.16838068596270048,"LINESTRING (5.9933 50.89484, 5.9938662 50.8949656)"
42042411,42042496,0,Eindhovenstraat,residential,car,42.09517149067512,30.0,5.0514205788810145,0.08419034298135024,"LINESTRING (5.9933 50.89484, 5.9938662 50.8949656)"
